,MacroPlot.Name,Monitoring.Status,Date,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,SnagPlotSize,BrkPntDia,Species.Symbol,X,Year,Treatment,Visited,treatment_burn,experiment 
360,_195,PostBurnYear1,8/25/22 15:39,145,D,44.5,1.4,NA,,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
361,_195,PostBurnYear1,8/25/22 15:39,146,L,9.6,6.6,90,C,2.1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
362,_195,PostBurnYear1,8/25/22 15:39,147,L,9.6,6.6,90,C,4,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
363,_195,PostBurnYear1,8/25/22 15:39,149,L,9.8,6.9,100,C,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
364,_195,PostBurnYear1,8/25/22 15:39,150,L,9.65,6.4,100,C,0.8,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
365,_195,PostBurnYear1,8/25/22 15:39,151,L,8.35,6.3,100,C,1.8,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
366,_195,PostBurnYear1,8/25/22 15:39,153,L,29.4,10.7,80,C,2.9,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,10,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,pre_budbreak,new
367,_195,PostBurnYear1,8/25/22 15:39,156,D,47.65,11.5,NA,,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
368,_195,PostBurnYear1,8/25/22 15:39,159,L,13.4,7.3,80,I,1.2,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
369,_195,PostBurnYear1,8/25/22 15:39,162,L,11.3,7.4,70,I,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
370,_195,PostBurnYear1,8/25/22 15:39,163,L,10.8,5,90,I,1.4,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
371,_195,PostBurnYear1,8/25/22 15:39,165,L,15.9,7,100,I,1.1,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
372,_179,PostBurnYear1,8/25/22 14:59,65,L,28.25,9.6,90,I,3.9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,pre_budbreak,new
373,_179,PostBurnYear1,8/25/22 14:59,66,L,61.7,10.7,100,I,1.4,NA,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
374,_179,PostBurnYear1,8/25/22 14:59,67,L,72.75,18.5,80,D,1.7,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
375,_179,PostBurnYear1,8/25/22 14:59,68,D,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chopped down. Gone.,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
376,_179,PostBurnYear1,8/25/22 14:59,72,L,40.6,9,100,I,0.1,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
377,_179,PostBurnYear1,8/25/22 14:59,74,L,41.4,14.9,100,C,5.6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,pre_budbreak,new
378,_170,PostBurnYear1,8/25/22 14:29,975,L,51.7,9.8,40,I,2.5,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
379,_170,PostBurnYear1,8/25/22 14:29,976,L,37.3,17.4,70,C,7.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,post_budbreak,new
380,_170,PostBurnYear1,8/25/22 14:29,977,D,41.85,6.5,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6.5,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
381,_170,PostBurnYear1,8/25/22 14:29,978,L,11.05,5.8,90,S,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,2.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,post_budbreak,new
382,_170,PostBurnYear1,8/25/22 14:29,979,L,57,16.4,90,C,1.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
383,_170,PostBurnYear1,8/25/22 14:29,980,L,72.4,16.5,100,C,0.8,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
384,_170,PostBurnYear1,8/25/22 14:29,981,L,85.75,16.6,100,C,1.4,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
385,_176,PostBurnYear1,8/25/22 14:57,76,D,19.35,6.2,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
386,_176,PostBurnYear1,8/25/22 14:57,77,L,63.5,11.2,50,C,0,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
387,_176,PostBurnYear1,8/25/22 14:57,79,L,30.7,7.9,70,I,1.7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,pre_budbreak,new
388,_176,PostBurnYear1,8/25/22 14:57,80,L,12.8,6.5,100,I,0.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
389,_176,PostBurnYear1,8/25/22 14:57,81,L,12.1,6.6,100,I,1.3,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
390,_176,PostBurnYear1,8/25/22 14:57,83,L,13.7,6.4,100,I,1,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
391,_176,PostBurnYear1,8/25/22 14:57,84,L,35.5,14,80,C,5,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,2.9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,pre_budbreak,new
392,_196,PostBurnYear1,8/25/22 15:40,166,D,39.5,3.8,NA,,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
393,_196,PostBurnYear1,8/25/22 15:40,167,D,36.5,2.2,NA,,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
394,_196,PostBurnYear1,8/25/22 15:40,168,L,15.15,6.6,100,I,0.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
395,_196,PostBurnYear1,8/25/22 15:40,171,L,46.2,12.3,100,C,0.9,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
396,_196,PostBurnYear1,8/25/22 15:40,172,D,22.35,6.2,NA,,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
397,_196,PostBurnYear1,8/25/22 15:40,173,L,56.8,11,100,C,1.4,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
398,_196,PostBurnYear1,8/25/22 15:40,174,L,16.9,9.3,100,I,1.6,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
399,_196,PostBurnYear1,8/25/22 15:40,175,L,64.35,12.2,90,C,0.5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
400,_197,PostBurnYear1,8/25/22 15:41,183,L,43.65,7.8,80,C,2.1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
401,_197,PostBurnYear1,8/25/22 15:41,184,L,36.15,11,80,C,2.3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
402,_197,PostBurnYear1,8/25/22 15:41,185,L,35.6,11.4,80,C,6.3,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,pre_budbreak,new
403,_197,PostBurnYear1,8/25/22 15:41,186,L,59.3,20.9,90,C,9.2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,pre_budbreak,new
404,_197,PostBurnYear1,8/25/22 15:41,187,L,47.55,20.8,70,C,10.5,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,pre_budbreak,new
405,_173,PostBurnYear1,8/25/22 14:56,22,L,42.55,6.4,60,I,4,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
406,_173,PostBurnYear1,8/25/22 14:56,23,L,33.8,9.4,40,I,4.2,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
407,_173,PostBurnYear1,8/25/22 14:56,25,L,33.6,12.4,60,C,5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
408,_173,PostBurnYear1,8/25/22 14:56,26,L,32.6,12.3,40,C,4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
409,_173,PostBurnYear1,8/25/22 14:56,27,L,33.95,12.5,60,C,6.5,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
410,_173,PostBurnYear1,8/25/22 14:56,28,L,39.35,12.4,90,C,1.4,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
411,_173,PostBurnYear1,8/25/22 14:56,29,L,39.5,9,90,I,2,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
412,_173,PostBurnYear1,8/25/22 14:56,30,D,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gone.,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
413,_173,PostBurnYear1,8/25/22 14:56,31,L,21.2,4.8,50,I,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,2.5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,post_budbreak,new
414,_173,PostBurnYear1,8/25/22 14:56,32,D,11.25,2,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,post_budbreak,new
415,_173,PostBurnYear1,8/25/22 14:56,33,D,47.2,2.1,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
416,_173,PostBurnYear1,8/25/22 14:56,34,D,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gone.,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
417,_173,PostBurnYear1,8/25/22 14:56,35,L,14.8,7,30,I,3.5,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,3.5,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,post_budbreak,new
418,_173,PostBurnYear1,8/25/22 14:56,36,L,40.5,11.8,50,C,6.2,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73,6.2,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
419,_173,PostBurnYear1,8/25/22 14:56,37,D,12.1,5.2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,5.2,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,post_budbreak,new
420,_180,PostBurnYear1,8/25/22 15:00,2,L,19.8,8,100,C,1.9,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
421,_180,PostBurnYear1,8/25/22 15:00,3,L,11.3,6.5,100,I,1.8,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
422,_180,PostBurnYear1,8/25/22 15:00,4,L,10.15,6.4,100,I,2,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
423,_180,PostBurnYear1,8/25/22 15:00,6,L,16.5,8.5,100,C,1.8,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
424,_180,PostBurnYear1,8/25/22 15:00,7,L,12.1,5.7,70,S,4,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,pre_budbreak,new
425,_180,PostBurnYear1,8/25/22 15:00,8,L,101.3,6.5,70,C,1.4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
426,_180,PostBurnYear1,8/25/22 15:00,9,L,66,10.6,50,C,3,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
427,_180,PostBurnYear1,8/25/22 15:00,11,L,8.9,3.9,80,S,1.5,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,1.5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,pre_budbreak,new
428,_180,PostBurnYear1,8/25/22 15:00,12,L,13,7.3,100,I,1.7,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
429,_180,PostBurnYear1,8/25/22 15:00,13,L,8.25,6.5,100,I,1.3,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
430,_180,PostBurnYear1,8/25/22 15:00,14,L,11.35,7.4,100,I,1.4,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
431,_180,PostBurnYear1,8/25/22 15:00,15,L,18.2,7.4,100,C,0.5,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
432,_180,PostBurnYear1,8/25/22 15:00,16,D,42.6,7.6,NA,,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat13,NA,pre_budbreak,new
433,_180,PostBurnYear1,8/25/22 15:00,17,L,18.2,8.2,100,C,1.9,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
434,_180,PostBurnYear1,8/25/22 15:00,18,L,8.2,3.3,100,S,1.1,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
435,_180,PostBurnYear1,8/25/22 15:00,19,L,15.6,6.3,100,I,1.4,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
436,_180,PostBurnYear1,8/25/22 15:00,20,L,14.85,7.4,100,C,1,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,pre_budbreak,new
437,_199,PostBurnYear1,8/25/22 15:42,212,L,49.3,14.2,60,C,7.6,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,7.6,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
438,_199,PostBurnYear1,8/25/22 15:42,213,L,39.5,8.4,40,C,5.8,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,5.8,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
439,_199,PostBurnYear1,8/25/22 15:42,214,D,21,4,NA,,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
440,_199,PostBurnYear1,8/25/22 15:42,215,D,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gone.,NA,NA,NA,NA,QUKE,NA,yr2,treat13,NA,post_budbreak,new
