,macro_plot_name,monitoring_status,date,size_cl_dia,status,avg_ht,comment,tag_no,top_kill_y_n,resprout_y_n,epicormic_resprout_y_n,basal_resprout_y_n,basal_resprout_height_cm,basal_resprout_width_cm,basal_resprout_count,uv2,uv3,uv1desc,uv2desc,uv3desc,sa_comment,species_symbol,treatment_burn,experiment
375,_149,PostBurnYear2,9/26/2022 11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
376,_149,PostBurnYear2,9/26/2022 11:00,0.45,D,1.6,NA,812,Y,Y,N,Y,66,87,19,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
377,_149,PostBurnYear2,9/26/2022 11:00,0.55,L,1.55,NA,817,N,Y,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
397,_151,PostBurnYear2,9/26/2022 11:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
398,_151,PostBurnYear2,9/26/2022 11:01,2.15,L,1.9,NA,586,N,N,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE,dormant_burn,old
399,_151,PostBurnYear2,9/26/2022 11:01,1.7,L,2.1,NA,590,N,Y,N,Y,55,85,13,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
400,_151,PostBurnYear2,9/26/2022 11:01,7.5,L,4.4,NA,593,N,N,N,Y,135,107,1,NA,NA,NA,NA,NA,NA,QUKE,dormant_burn,old
86,_129,PreBurn,8/19/2020 17:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
87,_129,PreBurn,8/19/2020 17:07,1.4,L,2.1,ROCA_SM,604,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,QUKE,dormant_burn,old
88,_129,PreBurn,8/19/2020 17:07,0.4,L,1.5,ROCA_SM,607,NA,NA,NA,NA,NA,NA,NA,0,0.8,NA,NA,NA,NA,QUKE,dormant_burn,old
89,_129,PreBurn,8/19/2020 17:07,0.55,L,1.6,ROCA_SM,611,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,NA,NA,NA,QUKE,dormant_burn,old
90,_129,PreBurn,8/19/2020 17:07,1.5,L,2.2,ROCA_SM,613,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,QUKE,dormant_burn,old
91,_129,PreBurn,8/19/2020 17:07,6.75,L,5.25,ROCA_SM,616,NA,NA,NA,NA,NA,NA,NA,0,0.7,NA,NA,NA,NA,QUKE,dormant_burn,old
92,_129,PreBurn,8/19/2020 17:07,4.4,L,3,ROCA_SM,618,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,QUKE,dormant_burn,old
93,_129,PreBurn,8/19/2020 17:07,1.6,L,2.5,ROCA_SM,619,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,NA,NA,NA,QUKE,dormant_burn,old
94,_129,PreBurn,8/19/2020 17:07,6.8,L,3.2,ROCA_SM,620,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,QUKE,dormant_burn,old
95,_129,PreBurn,8/19/2020 17:07,3.6,L,2.2,ROCA_SM,621,NA,NA,NA,NA,NA,NA,NA,0.1,0,NA,NA,NA,NA,QUKE,dormant_burn,old
165,_134,PreBurn,8/19/2020 8:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
166,_134,PreBurn,8/19/2020 8:44,1.4,L,1.5,PIJE_TOV,739,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,QUKE,dormant_burn,old
167,_134,PreBurn,8/19/2020 8:44,1.1,L,1.8,ROCA_SL,746,NA,NA,NA,NA,NA,NA,NA,0.2,0,NA,NA,NA,NA,QUKE,dormant_burn,old
168,_134,PreBurn,8/19/2020 8:44,1.1,L,2.1,ROCA_SL,748,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,QUKE,dormant_burn,old
169,_134,PreBurn,8/19/2020 8:44,0.3,L,1.5,ROCA_SL,749,NA,NA,NA,NA,NA,NA,NA,0,0.3,NA,NA,NA,NA,QUKE,dormant_burn,old
170,_134,PreBurn,8/19/2020 8:44,2.55,L,3,ROCA_SM,750,NA,NA,NA,NA,NA,NA,NA,0,0.9,NA,NA,NA,NA,QUKE,dormant_burn,old
171,_134,PreBurn,8/19/2020 8:44,2.4,L,2.3,ROCA_SM,751,NA,NA,NA,NA,NA,NA,NA,0,1.5,NA,NA,NA,NA,QUKE,dormant_burn,old
172,_134,PreBurn,8/19/2020 8:44,1.5,L,2.1,ROCA_SM,752,NA,NA,NA,NA,NA,NA,NA,0.1,1.08,NA,NA,NA,NA,QUKE,dormant_burn,old
173,_134,PreBurn,8/19/2020 8:44,4,L,4,QUKE_TSE,753,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,QUKE,dormant_burn,old
174,_135,PreBurn,8/19/2020 8:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
175,_135,PreBurn,8/19/2020 8:44,5.5,L,3,x_ST,724,NA,NA,NA,NA,NA,NA,NA,2,4.5,NA,NA,NA,NA,PIJE,dormant_burn,old
176,_135,PreBurn,8/19/2020 8:44,2.2,L,2.2,ROCA_SM,727,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,QUKE,dormant_burn,old
177,_135,PreBurn,8/19/2020 8:44,3,L,3,ROCA_SM,728,NA,NA,NA,NA,NA,NA,NA,0,1.28,NA,NA,NA,NA,QUKE,dormant_burn,old
178,_135,PreBurn,8/19/2020 8:44,2.1,L,2.1,ROCA_SM,729,NA,NA,NA,NA,NA,NA,NA,0,4.435,NA,NA,NA,NA,QUKE,dormant_burn,old
179,_136,PreBurn,8/19/2020 8:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
180,_136,PreBurn,8/19/2020 8:44,0.7,L,1.8,QUKE_TSA,713,NA,NA,NA,NA,NA,NA,NA,1.2,0.7,NA,NA,NA,NA,QUKE,dormant_burn,old
181,_136,PreBurn,8/19/2020 8:44,1.1,L,1.6,QUKE_TSA,714,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,QUKE,dormant_burn,old
182,_136,PreBurn,8/19/2020 8:44,0.5,L,1.6,QUKE_TSA,715,NA,NA,NA,NA,NA,NA,NA,0,0.3,NA,NA,NA,NA,QUKE,dormant_burn,old
183,_136,PreBurn,8/19/2020 8:44,0.9,L,1.9,QUKE_TSA,716,NA,NA,NA,NA,NA,NA,NA,0,1.2,NA,NA,NA,NA,QUKE,dormant_burn,old
184,_136,PreBurn,8/19/2020 8:44,1.3,L,2,QUKE_TSA,717,NA,NA,NA,NA,NA,NA,NA,0,1.5,NA,NA,NA,NA,QUKE,dormant_burn,old
185,_136,PreBurn,8/19/2020 8:44,0.4,L,1.5,QUKE_TSA,718,NA,NA,NA,NA,NA,NA,NA,3.5,4.5,NA,NA,NA,NA,QUKE,dormant_burn,old
186,_137,PreBurn,8/19/2020 8:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
187,_137,PreBurn,8/19/2020 8:44,0.6,L,1.47,QUKE_TSA_PIJE_TOV,706,NA,NA,NA,NA,NA,NA,NA,2.7,2,NA,NA,NA,NA,QUKE,dormant_burn,old
188,_138,PreBurn,8/19/2020 8:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
189,_138,PreBurn,8/19/2020 8:44,1.9,L,2.4,PIJE_TSE,783,NA,NA,NA,NA,NA,NA,NA,2.2,0.4,NA,NA,NA,NA,QUKE,dormant_burn,old
190,_139,PreBurn,8/19/2020 8:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
191,_139,PreBurn,8/19/2020 8:44,2.25,L,2.6,ROCA_SM,774,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,QUKE,dormant_burn,old
192,_139,PreBurn,8/19/2020 8:44,0.85,L,1.9,ROCA_SM,775,NA,NA,NA,NA,NA,NA,NA,0.3,6.2,NA,NA,NA,NA,QUKE,dormant_burn,old
193,_139,PreBurn,8/19/2020 8:44,3.5,L,3.2,ROCA_SM,779,NA,NA,NA,NA,NA,NA,NA,0.5,4,NA,NA,NA,NA,QUKE,dormant_burn,old
401,_146,PreBurn,9/17/2020 9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
402,_146,PreBurn,9/17/2020 9:00,3.1,L,3.6,ERCO_SL,847,NA,NA,NA,NA,NA,NA,NA,0.5,6,NA,NA,NA,NA,QUKE,dormant_burn,old
403,_146,PreBurn,9/17/2020 9:00,1.6,L,2,QUKE_TSA,848,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,QUKE,dormant_burn,old
404,_146,PreBurn,9/17/2020 9:00,1.5,L,2,PIJE_DTOV,850,NA,NA,NA,NA,NA,NA,NA,1.2,5,NA,NA,NA,NA,QUKE,dormant_burn,old
405,_146,PreBurn,9/17/2020 9:00,0.65,L,1.45,PIJE_DTOV,852,NA,NA,NA,NA,NA,NA,NA,0.4,4,NA,NA,NA,NA,QUKE,dormant_burn,old
406,_146,PreBurn,9/17/2020 9:00,2,L,1.8,QUKE_TSA,853,NA,NA,NA,NA,NA,NA,NA,1.5,4,NA,NA,NA,NA,PIJE,dormant_burn,old
407,_146,PreBurn,9/17/2020 9:00,1.3,L,1.9,ERCO_SL,856,NA,NA,NA,NA,NA,NA,NA,0.7,2,NA,NA,NA,NA,QUKE,dormant_burn,old
408,_146,PreBurn,9/17/2020 9:00,2.75,L,3.7,QUKE_TSA,857,NA,NA,NA,NA,NA,NA,NA,1.1,1.6,NA,NA,NA,NA,QUKE,dormant_burn,old
409,_146,PreBurn,9/17/2020 9:00,0.75,L,1.7,QUKE_TSA,858,NA,NA,NA,NA,NA,NA,NA,1.1,1.4,NA,NA,NA,NA,QUKE,dormant_burn,old
410,_146,PreBurn,9/17/2020 9:00,1.25,L,2.5,QUKE_TSA,859,NA,NA,NA,NA,NA,NA,NA,0.9,1.2,NA,NA,NA,NA,QUKE,dormant_burn,old
411,_146,PreBurn,9/17/2020 9:00,4.35,L,5,QUKE_TSA,860,NA,NA,NA,NA,NA,NA,NA,0.55,2,NA,NA,NA,NA,QUKE,dormant_burn,old
412,_146,PreBurn,9/17/2020 9:00,4.8,L,6,QUKE_TSA,861,NA,NA,NA,NA,NA,NA,NA,0.55,1.3,NA,NA,NA,NA,QUKE,dormant_burn,old
413,_146,PreBurn,9/17/2020 9:00,1.4,L,2.4,ERCO_SL,862,NA,NA,NA,NA,NA,NA,NA,0.4,2.7,NA,NA,NA,NA,QUKE,dormant_burn,old
414,_146,PreBurn,9/17/2020 9:00,5.3,L,5,QUKE_TSA,863,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,QUKE,dormant_burn,old
415,_146,PreBurn,9/17/2020 9:00,0.8,L,1.7,QUKE_TSA,864,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,QUKE,dormant_burn,old
416,_146,PreBurn,9/17/2020 9:00,2.95,L,2.3,QUKE_TSA,865,NA,NA,NA,NA,NA,NA,NA,1,0.8,NA,NA,NA,NA,QUKE,dormant_burn,old
417,_146,PreBurn,9/17/2020 9:00,1,L,2,ERCO_SL,867,NA,NA,NA,NA,NA,NA,NA,0.7,0.8,NA,NA,NA,NA,QUKE,dormant_burn,old
418,_147,PreBurn,9/17/2020 9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
419,_147,PreBurn,9/17/2020 9:00,5.6,L,5.8,QUKE_TSA,860,NA,NA,NA,NA,NA,NA,NA,0.9,1.3,NA,NA,NA,NA,QUKE,dormant_burn,old
420,_147,PreBurn,9/17/2020 9:00,7.5,L,5.9,QUKE_TSA,861,NA,NA,NA,NA,NA,NA,NA,0.9,2,NA,NA,NA,NA,QUKE,dormant_burn,old
421,_147,PreBurn,9/17/2020 9:00,2.15,L,2.2,ERCO_SL,862,NA,NA,NA,NA,NA,NA,NA,0.5,7,NA,NA,NA,NA,QUKE,dormant_burn,old
422,_147,PreBurn,9/17/2020 9:00,3.2,L,4.2,QUKE_TOV,865,NA,NA,NA,NA,NA,NA,NA,0.5,6,NA,NA,NA,NA,QUKE,dormant_burn,old
423,_147,PreBurn,9/17/2020 9:00,1.1,L,1.7,ERCO_SL,866,NA,NA,NA,NA,NA,NA,NA,0.5,5,NA,NA,NA,NA,QUKE,dormant_burn,old
424,_147,PreBurn,9/17/2020 9:00,5.35,L,4.4,ERWR_SL,867,NA,NA,NA,NA,NA,NA,NA,0.8,1.1,NA,NA,NA,NA,QUKE,dormant_burn,old
425,_147,PreBurn,9/17/2020 9:00,6.45,L,5.6,ERCO_SL,872,NA,NA,NA,NA,NA,NA,NA,0.5,3,NA,NA,NA,NA,QUKE,dormant_burn,old
426,_148,PreBurn,9/17/2020 9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
427,_148,PreBurn,9/17/2020 9:00,4.05,L,2.6,QUKE_TSE,876,NA,NA,NA,NA,NA,NA,NA,0.5,2.6,NA,NA,NA,NA,PIJE,dormant_burn,old
428,_148,PreBurn,9/17/2020 9:00,7.6,L,7.6,ROCA_SL,880,NA,NA,NA,NA,NA,NA,NA,0.1,0.9,NA,NA,NA,NA,QUKE,dormant_burn,old
429,_148,PreBurn,9/17/2020 9:00,4,L,3,ROCA_SL,881,NA,NA,NA,NA,NA,NA,NA,0.3,2,NA,NA,NA,NA,PIJE,dormant_burn,old
430,_149,PreBurn,9/17/2020 9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
431,_149,PreBurn,9/17/2020 9:00,5.5,L,1.6,PIJE_TOV,812,NA,NA,NA,NA,NA,NA,NA,0.4,5.2,NA,NA,NA,NA,QUKE,dormant_burn,old
432,_149,PreBurn,9/17/2020 9:00,2,L,2.4,SYMO_SL,817,NA,NA,NA,NA,NA,NA,NA,0,1.5,NA,NA,NA,NA,QUKE,dormant_burn,old
452,_151,PreBurn,9/17/2020 9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tag,D. to Plant,D. to CWD,neighbor,NA,dormant_burn,old
453,_151,PreBurn,9/17/2020 9:00,1.8,L,1.7,QUKE_TOV,586,NA,NA,NA,NA,NA,NA,NA,0.4,0.7,NA,NA,NA,NA,PIJE,dormant_burn,old
454,_151,PreBurn,9/17/2020 9:00,2.5,L,1.9,ROCA_SM,590,NA,NA,NA,NA,NA,NA,NA,0,0.65,NA,NA,NA,NA,QUKE,dormant_burn,old
455,_151,PreBurn,9/17/2020 9:00,7,L,4.1,ROCA_SM,593,NA,NA,NA,NA,NA,NA,NA,0,2.5,NA,NA,NA,NA,QUKE,dormant_burn,old
